"","long","lat","order","hole","piece","group","id"
"2461",1751725.8989,464530.9415,2461,FALSE,"1","42101004101.1","42101004101"
"2462",1751728.3223,464484.6429,2462,FALSE,"1","42101004101.1","42101004101"
"2463",1751730.1477,464446.4766,2463,FALSE,"1","42101004101.1","42101004101"
"2464",1751733.137,464396.8601,2464,FALSE,"1","42101004101.1","42101004101"
"2465",1751735.7436,464344.2882,2465,FALSE,"1","42101004101.1","42101004101"
"2466",1751738.226,464305.1204,2466,FALSE,"1","42101004101.1","42101004101"
"2467",1751740.7082,464256.998,2467,FALSE,"1","42101004101.1","42101004101"
"2468",1751741.8404,464250.3623,2468,FALSE,"1","42101004101.1","42101004101"
"2469",1751743.1461,464219.1979,2469,FALSE,"1","42101004101.1","42101004101"
"2470",1751744.3927,464207.766,2470,FALSE,"1","42101004101.1","42101004101"
"2471",1751746.2833,464165.0223,2471,FALSE,"1","42101004101.1","42101004101"
"2472",1751748.9169,464115.4412,2472,FALSE,"1","42101004101.1","42101004101"
"2473",1751782.4577,463532.3808,2473,FALSE,"1","42101004102.1","42101004102"
"2474",1751716.0935,463527.9197,2474,FALSE,"1","42101004102.1","42101004102"
"2475",1751693.4622,463527.8116,2475,FALSE,"1","42101004102.1","42101004102"
"2476",1751663.5052,463526.3003,2476,FALSE,"1","42101004102.1","42101004102"
"2477",1751647.1204,463526.2071,2477,FALSE,"1","42101004102.1","42101004102"
"2478",1751615.3146,463525.2021,2478,FALSE,"1","42101004102.1","42101004102"
"2479",1751602.1018,463524.8976,2479,FALSE,"1","42101004102.1","42101004102"
"2480",1751566.6479,463522.7353,2480,FALSE,"1","42101004102.1","42101004102"
"2481",1751559.2776,463522.6999,2481,FALSE,"1","42101004102.1","42101004102"
"2482",1751540.816,463521.7995,2482,FALSE,"1","42101004102.1","42101004102"
"2483",1751512.9656,463520.1843,2483,FALSE,"1","42101004102.1","42101004102"
"2484",1751482.9599,463518.8923,2484,FALSE,"1","42101004102.1","42101004102"
"2485",1751474.5635,463518.3986,2485,FALSE,"1","42101004102.1","42101004102"
"2486",1751466.6292,463517.7783,2486,FALSE,"1","42101004102.1","42101004102"
"2487",1751457.0558,463516.3334,2487,FALSE,"1","42101004102.1","42101004102"
"2488",1751427.2304,463514.6227,2488,FALSE,"1","42101004102.1","42101004102"
"2489",1751381.2249,463512.2909,2489,FALSE,"1","42101004102.1","42101004102"
"2490",1751369.1072,463510.9679,2490,FALSE,"1","42101004102.1","42101004102"
"2491",1751343.7133,463510.0155,2491,FALSE,"1","42101004102.1","42101004102"
"2492",1751331.9795,463509.6966,2492,FALSE,"1","42101004102.1","42101004102"
"2493",1751313.9365,463508.0865,2493,FALSE,"1","42101004102.1","42101004102"
"2494",1751293.5242,463506.9816,2494,FALSE,"1","42101004102.1","42101004102"
"2495",1751285.7067,463506.6171,2495,FALSE,"1","42101004102.1","42101004102"
"2496",1751258.9218,463504.8957,2496,FALSE,"1","42101004102.1","42101004102"
"2497",1751244.9744,463504.7724,2497,FALSE,"1","42101004102.1","42101004102"
"2498",1751197.84,463503.2233,2498,FALSE,"1","42101004102.1","42101004102"
"2499",1751170.0628,463501.2811,2499,FALSE,"1","42101004102.1","42101004102"
"2500",1751155.279,463500.6272,2500,FALSE,"1","42101004102.1","42101004102"
"2501",1751145.2286,463499.7652,2501,FALSE,"1","42101004102.1","42101004102"
"2502",1751111.1076,463498.2465,2502,FALSE,"1","42101004102.1","42101004102"
"2503",1751102.0068,463655.5596,2503,FALSE,"1","42101004102.1","42101004102"
"2504",1751094.1616,463797.8843,2504,FALSE,"1","42101004102.1","42101004102"
"2505",1751092.9537,463823.5597,2505,FALSE,"1","42101004102.1","42101004102"
"2506",1751086.7701,463924.927,2506,FALSE,"1","42101004102.1","42101004102"
"2507",1751085.7187,463937.4353,2507,FALSE,"1","42101004102.1","42101004102"
"2508",1751078.2899,464081.0007,2508,FALSE,"1","42101004102.1","42101004102"
"2509",1751125.5716,464083.0419,2509,FALSE,"1","42101004102.1","42101004102"
"2510",1751167.2836,464084.7606,2510,FALSE,"1","42101004102.1","42101004102"
"2511",1751212.9987,464087.6011,2511,FALSE,"1","42101004102.1","42101004102"
"2512",1751259.8862,464090.244,2512,FALSE,"1","42101004102.1","42101004102"
"2513",1751284.9328,464091.5784,2513,FALSE,"1","42101004102.1","42101004102"
"2514",1751299.5746,464092.0863,2514,FALSE,"1","42101004102.1","42101004102"
"2515",1751347.5275,464094.6228,2515,FALSE,"1","42101004102.1","42101004102"
"2516",1751374.8363,464095.5433,2516,FALSE,"1","42101004102.1","42101004102"
"2517",1751394.1933,464093.1991,2517,FALSE,"1","42101004102.1","42101004102"
"2518",1751420.0152,464100.7911,2518,FALSE,"1","42101004102.1","42101004102"
"2519",1751433.3255,464098.7065,2519,FALSE,"1","42101004102.1","42101004102"
"2520",1751480.4855,464101.2967,2520,FALSE,"1","42101004102.1","42101004102"
"2521",1751567.6702,464105.0021,2521,FALSE,"1","42101004102.1","42101004102"
"2522",1751614.6015,464108.2308,2522,FALSE,"1","42101004102.1","42101004102"
"2523",1751666.7918,464110.4509,2523,FALSE,"1","42101004102.1","42101004102"
"2524",1751703.3426,464112.7438,2524,FALSE,"1","42101004102.1","42101004102"
"2525",1751748.9169,464115.4412,2525,FALSE,"1","42101004102.1","42101004102"
"2526",1751752.2999,464065.2237,2526,FALSE,"1","42101004102.1","42101004102"
"2527",1751754.5837,464023.8304,2527,FALSE,"1","42101004102.1","42101004102"
"2528",1751757.4269,463972.9184,2528,FALSE,"1","42101004102.1","42101004102"
"2529",1751765.0011,463832.2534,2529,FALSE,"1","42101004102.1","42101004102"
"2530",1751770.1625,463747.1882,2530,FALSE,"1","42101004102.1","42101004102"
"2531",1751773.9422,463690.5154,2531,FALSE,"1","42101004102.1","42101004102"
"2532",1751774.9292,463662.7239,2532,FALSE,"1","42101004102.1","42101004102"
"2533",1751776.8395,463627.6761,2533,FALSE,"1","42101004102.1","42101004102"
"2534",1751777.7378,463611.5747,2534,FALSE,"1","42101004102.1","42101004102"
"2535",1751779.4687,463574.9945,2535,FALSE,"1","42101004102.1","42101004102"
"2536",1751782.4577,463532.3808,2536,FALSE,"1","42101004102.1","42101004102"
"2537",1752417.2307,464148.2736,2537,FALSE,"1","42101004201.1","42101004201"
"2538",1752394.4068,464147.087,2538,FALSE,"1","42101004201.1","42101004201"
"2539",1752373.1444,464145.9043,2539,FALSE,"1","42101004201.1","42101004201"
"2540",1752324.6554,464143.8162,2540,FALSE,"1","42101004201.1","42101004201"
"2541",1752189.8862,464137.0689,2541,FALSE,"1","42101004201.1","42101004201"
"2542",1752101.2176,464132.2224,2542,FALSE,"1","42101004201.1","42101004201"
"2543",1752052.8698,464130.2821,2543,FALSE,"1","42101004201.1","42101004201"
"2544",1751888.2193,464121.6993,2544,FALSE,"1","42101004201.1","42101004201"
"2545",1751748.9169,464115.4412,2545,FALSE,"1","42101004201.1","42101004201"
"2546",1751746.2833,464165.0223,2546,FALSE,"1","42101004201.1","42101004201"
"2547",1751744.3927,464207.766,2547,FALSE,"1","42101004201.1","42101004201"
"2548",1751743.1461,464219.1979,2548,FALSE,"1","42101004201.1","42101004201"
"2549",1751741.8404,464250.3623,2549,FALSE,"1","42101004201.1","42101004201"
"2550",1751740.7082,464256.998,2550,FALSE,"1","42101004201.1","42101004201"
"2551",1751738.226,464305.1204,2551,FALSE,"1","42101004201.1","42101004201"
"2552",1751735.7436,464344.2882,2552,FALSE,"1","42101004201.1","42101004201"
"2553",1751733.137,464396.8601,2553,FALSE,"1","42101004201.1","42101004201"
"2554",1751730.1477,464446.4766,2554,FALSE,"1","42101004201.1","42101004201"
"2555",1751728.3223,464484.6429,2555,FALSE,"1","42101004201.1","42101004201"
"2556",1751725.8989,464530.9415,2556,FALSE,"1","42101004201.1","42101004201"
"2557",1751723.61,464580.1402,2557,FALSE,"1","42101004201.1","42101004201"
"2558",1751721.8173,464620.495,2558,FALSE,"1","42101004201.1","42101004201"
"2559",1751718.4438,464669.1075,2559,FALSE,"1","42101004201.1","42101004201"
"2560",1751855.0085,464674.7568,2560,FALSE,"1","42101004201.1","42101004201"
"2561",1751928.9865,464678.5078,2561,FALSE,"1","42101004201.1","42101004201"
"2562",1751991.9667,464681.7589,2562,FALSE,"1","42101004201.1","42101004201"
"2563",1752098.6954,464686.1556,2563,FALSE,"1","42101004201.1","42101004201"
"2564",1752158.6315,464688.27,2564,FALSE,"1","42101004201.1","42101004201"
"2565",1752292.5448,464696.0907,2565,FALSE,"1","42101004201.1","42101004201"
"2566",1752308.0371,464696.6757,2566,FALSE,"1","42101004201.1","42101004201"
"2567",1752323.8602,464697.3343,2567,FALSE,"1","42101004201.1","42101004201"
"2568",1752335.6509,464697.7825,2568,FALSE,"1","42101004201.1","42101004201"
"2569",1752345.0291,464698.1519,2569,FALSE,"1","42101004201.1","42101004201"
"2570",1752372.7255,464699.2775,2570,FALSE,"1","42101004201.1","42101004201"
"2571",1752379.1301,464562.3678,2571,FALSE,"1","42101004201.1","42101004201"
"2572",1752385.2392,464469.5915,2572,FALSE,"1","42101004201.1","42101004201"
"2573",1752387.8183,464428.8374,2573,FALSE,"1","42101004201.1","42101004201"
"2574",1752396.3778,464289.653,2574,FALSE,"1","42101004201.1","42101004201"
"2575",1752379.971,464287.7162,2575,FALSE,"1","42101004201.1","42101004201"
"2576",1752373.1706,464287.4625,2576,FALSE,"1","42101004201.1","42101004201"
"2577",1752380.6973,464253.3224,2577,FALSE,"1","42101004201.1","42101004201"
"2578",1752401.1885,464194.5207,2578,FALSE,"1","42101004201.1","42101004201"
"2579",1752417.2307,464148.2736,2579,FALSE,"1","42101004201.1","42101004201"
"2580",1752519.0455,463570.6719,2580,FALSE,"1","42101004202.1","42101004202"
"2581",1752498.7983,463569.6008,2581,FALSE,"1","42101004202.1","42101004202"
"2582",1752356.8049,463562.5049,2582,FALSE,"1","42101004202.1","42101004202"
"2583",1752311.0522,463559.4205,2583,FALSE,"1","42101004202.1","42101004202"
"2584",1752269.1277,463557.0753,2584,FALSE,"1","42101004202.1","42101004202"
"2585",1752221.5641,463555.8838,2585,FALSE,"1","42101004202.1","42101004202"
"2586",1752189.3647,463553.5261,2586,FALSE,"1","42101004202.1","42101004202"
"2587",1752154.2995,463551.5628,2587,FALSE,"1","42101004202.1","42101004202"
"2588",1752134.1786,463551.0947,2588,FALSE,"1","42101004202.1","42101004202"
"2589",1752085.731,463547.6405,2589,FALSE,"1","42101004202.1","42101004202"
"2590",1751923.0875,463539.7366,2590,FALSE,"1","42101004202.1","42101004202"
"2591",1751782.4577,463532.3808,2591,FALSE,"1","42101004202.1","42101004202"
"2592",1751779.4687,463574.9945,2592,FALSE,"1","42101004202.1","42101004202"
"2593",1751777.7378,463611.5747,2593,FALSE,"1","42101004202.1","42101004202"
"2594",1751776.8395,463627.6761,2594,FALSE,"1","42101004202.1","42101004202"
"2595",1751774.9292,463662.7239,2595,FALSE,"1","42101004202.1","42101004202"
"2596",1751773.9422,463690.5154,2596,FALSE,"1","42101004202.1","42101004202"
"2597",1751770.1625,463747.1882,2597,FALSE,"1","42101004202.1","42101004202"
"2598",1751765.0011,463832.2534,2598,FALSE,"1","42101004202.1","42101004202"
"2599",1751757.4269,463972.9184,2599,FALSE,"1","42101004202.1","42101004202"
"2600",1751754.5837,464023.8304,2600,FALSE,"1","42101004202.1","42101004202"
"2601",1751752.2999,464065.2237,2601,FALSE,"1","42101004202.1","42101004202"
"2602",1751748.9169,464115.4412,2602,FALSE,"1","42101004202.1","42101004202"
"2603",1751888.2193,464121.6993,2603,FALSE,"1","42101004202.1","42101004202"
"2604",1752052.8698,464130.2821,2604,FALSE,"1","42101004202.1","42101004202"
"2605",1752101.2176,464132.2224,2605,FALSE,"1","42101004202.1","42101004202"
"2606",1752189.8862,464137.0689,2606,FALSE,"1","42101004202.1","42101004202"
"2607",1752324.6554,464143.8162,2607,FALSE,"1","42101004202.1","42101004202"
"2608",1752373.1444,464145.9043,2608,FALSE,"1","42101004202.1","42101004202"
"2609",1752394.4068,464147.087,2609,FALSE,"1","42101004202.1","42101004202"
"2610",1752417.2307,464148.2736,2610,FALSE,"1","42101004202.1","42101004202"
"2611",1752526.5834,464154.1778,2611,FALSE,"1","42101004202.1","42101004202"
"2612",1752533.6258,464022.5761,2612,FALSE,"1","42101004202.1","42101004202"
"2613",1752534.0643,464013.6044,2613,FALSE,"1","42101004202.1","42101004202"
"2614",1752541.8086,463870.679,2614,FALSE,"1","42101004202.1","42101004202"
"2615",1752550.325,463728.9588,2615,FALSE,"1","42101004202.1","42101004202"
"2616",1752552.11,463697.2118,2616,FALSE,"1","42101004202.1","42101004202"
"2617",1752559.4817,463572.6865,2617,FALSE,"1","42101004202.1","42101004202"
"2618",1752530.0448,463571.1733,2618,FALSE,"1","42101004202.1","42101004202"
"2619",1752519.0455,463570.6719,2619,FALSE,"1","42101004202.1","42101004202"
"2620",1754075.5136,461534.1717,2620,FALSE,"1","42101005000.1","42101005000"
"2621",1754043.415,461386.9434,2621,FALSE,"1","42101005000.1","42101005000"
"2622",1753995.3401,461166.9217,2622,FALSE,"1","42101005000.1","42101005000"
"2623",1753919.7686,461026.5273,2623,FALSE,"1","42101005000.1","42101005000"
"2624",1753583.9445,461051.9488,2624,FALSE,"1","42101005000.1","42101005000"
"2625",1753577.7409,461041.6101,2625,FALSE,"1","42101005000.1","42101005000"
"2626",1753570.0864,461032.3254,2626,FALSE,"1","42101005000.1","42101005000"
"2627",1753562.8879,461025.6681,2627,FALSE,"1","42101005000.1","42101005000"
"2628",1753555.2894,461020.4142,2628,FALSE,"1","42101005000.1","42101005000"
"2629",1753547.47670001,461015.342,2629,FALSE,"1","42101005000.1","42101005000"
"2630",1753539.82000001,461009.9603,2630,FALSE,"1","42101005000.1","42101005000"
"2631",1753533.15580001,461004.7999,2631,FALSE,"1","42101005000.1","42101005000"
"2632",1753525.83940001,460999.8386,2632,FALSE,"1","42101005000.1","42101005000"
"2633",1753518.37250001,460994.3844,2633,FALSE,"1","42101005000.1","42101005000"
"2634",1753515.5325,460990.7659,2634,FALSE,"1","42101005000.1","42101005000"
"2635",1753511.422,460987.7825,2635,FALSE,"1","42101005000.1","42101005000"
"2636",1753505.1608,460984.3194,2636,FALSE,"1","42101005000.1","42101005000"
"2637",1753494.1379,460976.1203,2637,FALSE,"1","42101005000.1","42101005000"
"2638",1753475.1834,460966.4965,2638,FALSE,"1","42101005000.1","42101005000"
"2639",1753468.52340001,460962.4853,2639,FALSE,"1","42101005000.1","42101005000"
"2640",1753462.74890001,460958.7863,2640,FALSE,"1","42101005000.1","42101005000"
"2641",1753458.5164,460956.3498,2641,FALSE,"1","42101005000.1","42101005000"
"2642",1753437.7484,460943.5662,2642,FALSE,"1","42101005000.1","42101005000"
"2643",1753419.0907,460933.7792,2643,FALSE,"1","42101005000.1","42101005000"
"2644",1753390.6815,460922.1616,2644,FALSE,"1","42101005000.1","42101005000"
"2645",1753372.0863,460913.6515,2645,FALSE,"1","42101005000.1","42101005000"
"2646",1753360.97830001,460909.3371,2646,FALSE,"1","42101005000.1","42101005000"
"2647",1753339.6034,460902.3884,2647,FALSE,"1","42101005000.1","42101005000"
"2648",1753323.1441,460894.814,2648,FALSE,"1","42101005000.1","42101005000"
"2649",1753310.9819,460887.05,2649,FALSE,"1","42101005000.1","42101005000"
"2650",1753292.00800001,460876.7335,2650,FALSE,"1","42101005000.1","42101005000"
"2651",1753263.9187,460866.7951,2651,FALSE,"1","42101005000.1","42101005000"
"2652",1753240.41730001,460859.2576,2652,FALSE,"1","42101005000.1","42101005000"
"2653",1753226.2242,460854.3702,2653,FALSE,"1","42101005000.1","42101005000"
"2654",1753206.7082,460847.2624,2654,FALSE,"1","42101005000.1","42101005000"
"2655",1753181.3783,460837.0213,2655,FALSE,"1","42101005000.1","42101005000"
"2656",1753168.85010001,460830.898,2656,FALSE,"1","42101005000.1","42101005000"
"2657",1753158.9522,460829.7238,2657,FALSE,"1","42101005000.1","42101005000"
"2658",1753140.9442,460823.6414,2658,FALSE,"1","42101005000.1","42101005000"
"2659",1753120.7113,460819.3589,2659,FALSE,"1","42101005000.1","42101005000"
"2660",1753095.1406,460813.3122,2660,FALSE,"1","42101005000.1","42101005000"
"2661",1753080.8159,460808.6253,2661,FALSE,"1","42101005000.1","42101005000"
"2662",1753075.0646,460806.7687,2662,FALSE,"1","42101005000.1","42101005000"
"2663",1753056.8519,460801.2148,2663,FALSE,"1","42101005000.1","42101005000"
"2664",1753035.49570001,460794.9601,2664,FALSE,"1","42101005000.1","42101005000"
"2665",1752997.368,460781.7509,2665,FALSE,"1","42101005000.1","42101005000"
"2666",1752964.4081,460769.1203,2666,FALSE,"1","42101005000.1","42101005000"
"2667",1752933.1601,460758.938,2667,FALSE,"1","42101005000.1","42101005000"
"2668",1752910.2234,460750.0351,2668,FALSE,"1","42101005000.1","42101005000"
"2669",1752887.8998,460741.4986,2669,FALSE,"1","42101005000.1","42101005000"
"2670",1752868.6698,460735.8332,2670,FALSE,"1","42101005000.1","42101005000"
"2671",1752841.8179,460732.0273,2671,FALSE,"1","42101005000.1","42101005000"
"2672",1752842.1019,460728.4169,2672,FALSE,"1","42101005000.1","42101005000"
"2673",1752733.3701,460693.0381,2673,FALSE,"1","42101005000.1","42101005000"
"2674",1752743.1548,460655.3828,2674,FALSE,"1","42101005000.1","42101005000"
"2675",1752730.1289,460651.101,2675,FALSE,"1","42101005000.1","42101005000"
"2676",1752719.59970001,460688.5903,2676,FALSE,"1","42101005000.1","42101005000"
"2677",1752664.4598,460670.6717,2677,FALSE,"1","42101005000.1","42101005000"
"2678",1752609.1395,460653.1724,2678,FALSE,"1","42101005000.1","42101005000"
"2679",1752457.35750001,460604.0676,2679,FALSE,"1","42101005000.1","42101005000"
"2680",1752383.10830001,460579.9397,2680,FALSE,"1","42101005000.1","42101005000"
"2681",1752308.42080001,460555.8297,2681,FALSE,"1","42101005000.1","42101005000"
"2682",1752235.3727,460532.5451,2682,FALSE,"1","42101005000.1","42101005000"
"2683",1752091.73830001,460485.838,2683,FALSE,"1","42101005000.1","42101005000"
"2684",1752018.83040001,460462.7017,2684,FALSE,"1","42101005000.1","42101005000"
"2685",1751973.7027,460448.1676,2685,FALSE,"1","42101005000.1","42101005000"
"2686",1751901.8019,460424.7977,2686,FALSE,"1","42101005000.1","42101005000"
"2687",1751849.2093,460407.9121,2687,FALSE,"1","42101005000.1","42101005000"
"2688",1751856.22480001,460386.1709,2688,FALSE,"1","42101005000.1","42101005000"
"2689",1751833.6559,460378.731,2689,FALSE,"1","42101005000.1","42101005000"
"2690",1751844.1396,460347.6601,2690,FALSE,"1","42101005000.1","42101005000"
"2691",1751838.2911,460344.2905,2691,FALSE,"1","42101005000.1","42101005000"
"2692",1751830.89950001,460341.6102,2692,FALSE,"1","42101005000.1","42101005000"
"2693",1751824.02360001,460339.7337,2693,FALSE,"1","42101005000.1","42101005000"
"2694",1751813.66110001,460372.2092,2694,FALSE,"1","42101005000.1","42101005000"
"2695",1751797.4326,460367.1007,2695,FALSE,"1","42101005000.1","42101005000"
"2696",1751790.5583,460388.9882,2696,FALSE,"1","42101005000.1","42101005000"
"2697",1751720.6762,460366.2995,2697,FALSE,"1","42101005000.1","42101005000"
"2698",1751682.6719,460353.6989,2698,FALSE,"1","42101005000.1","42101005000"
"2699",1751683.7435,460350.838,2699,FALSE,"1","42101005000.1","42101005000"
"2700",1751695.8145,460315.7583,2700,FALSE,"1","42101005000.1","42101005000"
"2701",1751714.9352,460257.2229,2701,FALSE,"1","42101005000.1","42101005000"
"2702",1751706.1955,460254.3572,2702,FALSE,"1","42101005000.1","42101005000"
"2703",1751695.4948,460250.9398,2703,FALSE,"1","42101005000.1","42101005000"
"2704",1751675.8823,460310.5137,2704,FALSE,"1","42101005000.1","42101005000"
"2705",1751663.9179,460347.4539,2705,FALSE,"1","42101005000.1","42101005000"
"2706",1751661.869,460347.6862,2706,FALSE,"1","42101005000.1","42101005000"
"2707",1751653.874,460344.9865,2707,FALSE,"1","42101005000.1","42101005000"
"2708",1751587.2517,460323.255,2708,FALSE,"1","42101005000.1","42101005000"
"2709",1751482.4199,460289.4528,2709,FALSE,"1","42101005000.1","42101005000"
"2710",1751439.9965,460275.6394,2710,FALSE,"1","42101005000.1","42101005000"
"2711",1751398.0207,460262.1555,2711,FALSE,"1","42101005000.1","42101005000"
"2712",1751362.9452,460250.4386,2712,FALSE,"1","42101005000.1","42101005000"
"2713",1751337.1493,460242.2814,2713,FALSE,"1","42101005000.1","42101005000"
"2714",1751336.36000001,460245.4348,2714,FALSE,"1","42101005000.1","42101005000"
"2715",1751241.87240001,460215.0884,2715,FALSE,"1","42101005000.1","42101005000"
"2716",1751102.1063,460218.052,2716,FALSE,"1","42101005000.1","42101005000"
"2717",1751102.1469,460211.6323,2717,FALSE,"1","42101005000.1","42101005000"
"2718",1751059.8261,460213.3417,2718,FALSE,"1","42101005000.1","42101005000"
"2719",1750912.0923,460181.1277,2719,FALSE,"1","42101005000.1","42101005000"
"2720",1750925.8842,460139.0838,2720,FALSE,"1","42101005000.1","42101005000"
"2721",1750944.5658,460081.7128,2721,FALSE,"1","42101005000.1","42101005000"
"2722",1750949.2946,460067.4978,2722,FALSE,"1","42101005000.1","42101005000"
"2723",1750906.6413,460052.3736,2723,FALSE,"1","42101005000.1","42101005000"
"2724",1750899.8527,460072.329,2724,FALSE,"1","42101005000.1","42101005000"
"2725",1750914.09650001,460076.9935,2725,FALSE,"1","42101005000.1","42101005000"
"2726",1750883.6345,460170.8869,2726,FALSE,"1","42101005000.1","42101005000"
"2727",1750816.0031,460147.4453,2727,FALSE,"1","42101005000.1","42101005000"
"2728",1750879.7845,459949.1592,2728,FALSE,"1","42101005000.1","42101005000"
"2729",1750898.5047,459891.2227,2729,FALSE,"1","42101005000.1","42101005000"
"2730",1750900.292,459885.5365,2730,FALSE,"1","42101005000.1","42101005000"
"2731",1750899.9518,459883.1648,2731,FALSE,"1","42101005000.1","42101005000"
"2732",1750879.91180001,459876.0616,2732,FALSE,"1","42101005000.1","42101005000"
"2733",1750877.6487,459876.476,2733,FALSE,"1","42101005000.1","42101005000"
"2734",1750876.1104,459878.3146,2734,FALSE,"1","42101005000.1","42101005000"
"2735",1750803.7389,460102.6984,2735,FALSE,"1","42101005000.1","42101005000"
"2736",1750796.7107,460106.1844,2736,FALSE,"1","42101005000.1","42101005000"
"2737",1750788.4411,460111.3454,2737,FALSE,"1","42101005000.1","42101005000"
"2738",1750785.2243,460110.9735,2738,FALSE,"1","42101005000.1","42101005000"
"2739",1750783.356,460108.8355,2739,FALSE,"1","42101005000.1","42101005000"
"2740",1750763.9733,460102.6825,2740,FALSE,"1","42101005000.1","42101005000"
"2741",1750760.8342,460103.1314,2741,FALSE,"1","42101005000.1","42101005000"
"2742",1750757.4524,460100.7712,2742,FALSE,"1","42101005000.1","42101005000"
"2743",1750755.0208,460092.1939,2743,FALSE,"1","42101005000.1","42101005000"
"2744",1750750.9733,460084.6343,2744,FALSE,"1","42101005000.1","42101005000"
"2745",1750744.07770001,460082.0656,2745,FALSE,"1","42101005000.1","42101005000"
"2746",1750696.7007,460106.8732,2746,FALSE,"1","42101005000.1","42101005000"
"2747",1750659.8188,460094.2983,2747,FALSE,"1","42101005000.1","42101005000"
"2748",1750648.50450001,460090.5161,2748,FALSE,"1","42101005000.1","42101005000"
"2749",1750649.53200001,460087.0714,2749,FALSE,"1","42101005000.1","42101005000"
"2750",1750641.9746,460084.3555,2750,FALSE,"1","42101005000.1","42101005000"
"2751",1750640.88870001,460087.6724,2751,FALSE,"1","42101005000.1","42101005000"
"2752",1750636.6599,460086.3863,2752,FALSE,"1","42101005000.1","42101005000"
"2753",1750637.9259,460082.6504,2753,FALSE,"1","42101005000.1","42101005000"
"2754",1750633.64830001,460081.5831,2754,FALSE,"1","42101005000.1","42101005000"
"2755",1750635.7714,460075.168,2755,FALSE,"1","42101005000.1","42101005000"
"2756",1750653.852,460018.9257,2756,FALSE,"1","42101005000.1","42101005000"
"2757",1750712.389,459839.1016,2757,FALSE,"1","42101005000.1","42101005000"
"2758",1750722.11360001,459809.4682,2758,FALSE,"1","42101005000.1","42101005000"
"2759",1750741.33390001,459750.8394,2759,FALSE,"1","42101005000.1","42101005000"
"2760",1750741.2175,459748.6323,2760,FALSE,"1","42101005000.1","42101005000"
"2761",1750715.0842,459739.2545,2761,FALSE,"1","42101005000.1","42101005000"
"2762",1750713.0108,459739.5964,2762,FALSE,"1","42101005000.1","42101005000"
"2763",1750604.94680001,460070.4856,2763,FALSE,"1","42101005000.1","42101005000"
"2764",1750525.3914,460044.0473,2764,FALSE,"1","42101005000.1","42101005000"
"2765",1750493.6917,460033.5454,2765,FALSE,"1","42101005000.1","42101005000"
"2766",1750492.1092,460038.7033,2766,FALSE,"1","42101005000.1","42101005000"
"2767",1750483.1793,460035.9115,2767,FALSE,"1","42101005000.1","42101005000"
"2768",1750481.5774,460040.3763,2768,FALSE,"1","42101005000.1","42101005000"
"2769",1750475.6405,460037.7917,2769,FALSE,"1","42101005000.1","42101005000"
"2770",1750456.2236,460031.4023,2770,FALSE,"1","42101005000.1","42101005000"
"2771",1750451.0213,460030.5884,2771,FALSE,"1","42101005000.1","42101005000"
"2772",1750452.3993,460025.959,2772,FALSE,"1","42101005000.1","42101005000"
"2773",1750449.5428,460024.749,2773,FALSE,"1","42101005000.1","42101005000"
"2774",1750440.2752,460003.9739,2774,FALSE,"1","42101005000.1","42101005000"
"2775",1750503.7114,459804.4619,2775,FALSE,"1","42101005000.1","42101005000"
"2776",1750508.9167,459787.7127,2776,FALSE,"1","42101005000.1","42101005000"
"2777",1750480.204,459778.2205,2777,FALSE,"1","42101005000.1","42101005000"
"2778",1750477.8679,459778.9632,2778,FALSE,"1","42101005000.1","42101005000"
"2779",1750404.45630001,460004.9533,2779,FALSE,"1","42101005000.1","42101005000"
"2780",1750401.0303,460003.961,2780,FALSE,"1","42101005000.1","42101005000"
"2781",1750386.1945,460048.7574,2781,FALSE,"1","42101005000.1","42101005000"
"2782",1750369.4346,460043.3042,2782,FALSE,"1","42101005000.1","42101005000"
"2783",1750384.6553,459995.6087,2783,FALSE,"1","42101005000.1","42101005000"
"2784",1750352.5957,459982.0426,2784,FALSE,"1","42101005000.1","42101005000"
"2785",1750349.40790001,459982.7105,2785,FALSE,"1","42101005000.1","42101005000"
"2786",1750342.7604,459980.1974,2786,FALSE,"1","42101005000.1","42101005000"
"2787",1750322.112,459973.8785,2787,FALSE,"1","42101005000.1","42101005000"
"2788",1750323.7869,459969.0856,2788,FALSE,"1","42101005000.1","42101005000"
"2789",1750290.2673,459954.2765,2789,FALSE,"1","42101005000.1","42101005000"
"2790",1750289.3329,459954.1832,2790,FALSE,"1","42101005000.1","42101005000"
"2791",1750262.14290001,459953.0664,2791,FALSE,"1","42101005000.1","42101005000"
"2792",1750251.5146,459949.3228,2792,FALSE,"1","42101005000.1","42101005000"
"2793",1750248.91480001,459956.3206,2793,FALSE,"1","42101005000.1","42101005000"
"2794",1750211.6086,459943.3091,2794,FALSE,"1","42101005000.1","42101005000"
"2795",1750213.0305,459937.3119,2795,FALSE,"1","42101005000.1","42101005000"
"2796",1750173.2909,459923.5293,2796,FALSE,"1","42101005000.1","42101005000"
"2797",1750262.178,459651.3919,2797,FALSE,"1","42101005000.1","42101005000"
"2798",1750266.13630001,459639.0716,2798,FALSE,"1","42101005000.1","42101005000"
"2799",1750238.6836,459628.5982,2799,FALSE,"1","42101005000.1","42101005000"
"2800",1750236.7027,459629.3052,2800,FALSE,"1","42101005000.1","42101005000"
"2801",1750149.7156,459892.9117,2801,FALSE,"1","42101005000.1","42101005000"
